Filename,nwords,nsentences,nparagraphs,nlemmas,nlemma_types,ncontent_words,ncontent_types,nfunction_words,n_nouns,n_noun_types,n_verbs,n_verb_types,n_adjs,n_adj_types,n_advs,n_adv_types,n_prps,n_prp_types,n_arguments,n_argument_types,n_bigram_lemmas,n_bigram_lemma_types,n_trigram_lemmas,n_trigram_lemma_types
FDA7648F8B49.txt,312,17,8,312,109,151,68,161,73,32,56,27,17,11,7,5,36,10,88,40,311,243,310,292
CEC40123BE8D.txt,296,13,4,296,118,149,79,147,68,37,45,28,17,12,20,7,41,12,95,47,295,248,294,281
49C5BCE4CD28.txt,482,29,1,482,134,210,95,272,74,42,78,25,26,17,35,20,79,7,146,48,481,323,480,409
D840D9ED669C.txt,336,11,10,336,110,139,66,197,46,31,56,18,19,15,21,8,68,11,94,40,335,257,334,310
441000000000.txt,233,16,7,233,84,103,49,130,46,22,36,13,8,8,13,7,36,7,69,27,232,174,231,201
84192B65683A.txt,391,26,7,391,156,212,110,179,114,53,60,31,30,19,8,7,46,14,156,64,390,318,389,368
800ED2F704E9.txt,85,6,5,85,49,43,28,42,25,14,11,8,4,3,3,3,4,3,28,16,84,74,83,80
DDD3771E1DF6.txt,549,18,5,549,184,251,129,298,112,59,76,37,37,23,26,12,95,16,190,72,548,430,547,513
CB7F46E1BDF6.txt,230,11,3,230,103,108,64,122,36,23,37,22,20,13,15,8,37,10,70,32,229,207,228,225
296B1DD1E251.txt,697,22,6,697,171,307,123,390,109,50,98,37,61,26,40,15,134,15,227,63,696,526,695,650
BE1B8DAE1D75.txt,250,10,3,250,102,124,70,126,49,27,33,20,31,18,12,9,31,7,74,32,249,191,248,219
FBE9FF521DD1.txt,370,18,7,370,72,178,45,192,88,27,63,14,18,4,10,6,29,6,115,32,369,194,368,255
5EA0A8768F94.txt,287,10,1,287,88,133,55,154,44,15,47,23,23,7,21,13,48,7,87,21,286,195,285,234
8D14BC33208D.txt,220,8,5,220,79,127,53,93,53,22,34,18,22,11,18,8,27,6,73,27,219,173,218,197
B4993BED633E.txt,1237,65,7,1237,179,614,132,623,300,69,177,50,96,17,52,14,169,10,454,77,1236,679,1235,981
7E48A7A7B400.txt,403,21,5,403,112,181,73,222,63,28,65,23,29,15,26,13,64,7,119,33,402,288,401,349
7DD8FECF76A5.txt,463,20,18,463,133,209,90,254,86,35,87,36,28,16,10,7,73,9,147,42,462,329,461,413
00A6131B713F.txt,171,10,6,171,91,93,63,78,44,27,22,16,12,12,16,13,12,6,53,31,170,156,169,165
0943E322C195.txt,325,16,6,325,124,157,81,168,59,34,49,22,25,17,27,13,29,8,83,41,324,261,323,301
C1D243FAE6FF.txt,395,21,4,395,108,190,67,205,71,22,68,27,29,10,26,12,51,8,114,29,394,277,393,341
337A0B3AD1AE.txt,293,16,5,293,120,139,75,154,57,35,42,20,15,7,25,14,51,15,104,48,292,253,291,280
BD8683F93B5A.txt,419,10,8,419,135,200,94,219,75,33,78,38,24,14,25,14,55,11,110,41,418,314,417,378
DED3BCBE5049.txt,393,26,5,393,105,193,67,200,83,33,68,18,16,12,26,9,72,9,135,40,392,280,391,350
C4472C6DFE66.txt,464,12,6,464,100,221,67,243,102,34,77,23,23,12,19,3,55,8,138,40,463,269,462,354
F1B4090C8B06.txt,274,19,4,274,123,141,88,133,51,32,52,30,26,19,15,12,29,9,77,40,273,238,272,259
E0EBA1995BCB.txt,583,25,5,583,145,308,104,275,135,41,85,37,58,16,32,15,57,8,182,47,582,392,581,499
B603F496ABCD.txt,166,5,1,166,54,69,31,97,27,11,29,13,6,5,7,2,32,6,47,15,165,123,164,149
480C577BC8C9.txt,247,9,2,247,93,119,56,128,58,27,42,17,8,5,11,7,37,9,89,34,246,209,245,235
CC10B6160941.txt,284,19,8,284,106,140,72,144,52,25,26,17,37,16,27,17,30,6,81,30,283,232,282,269
1DDC2D1DB4EE.txt,431,15,5,431,130,226,97,205,87,39,78,33,38,15,25,12,59,9,119,45,430,306,429,376
A25E8EBA43CA.txt,270,7,1,270,101,123,68,147,61,34,35,22,13,8,14,6,44,7,99,39,269,218,268,255
E13F3C0CB738.txt,515,40,17,515,183,262,132,253,102,47,96,48,21,18,46,25,47,9,135,54,514,451,513,498
605A87F9084E.txt,382,7,4,382,102,192,65,190,100,34,62,23,24,12,8,6,47,9,143,41,381,252,380,322
E2B6281D99BD.txt,248,10,7,248,90,113,62,135,39,21,50,26,14,9,11,8,47,5,66,25,247,182,246,217
20FB731C7598.txt,331,5,5,331,110,149,75,182,55,32,55,22,25,14,15,11,62,12,110,42,330,251,329,304
A5FAB4DB8F35.txt,426,25,4,426,149,218,102,208,86,39,75,34,35,17,24,17,54,12,134,48,425,330,424,382
0F2786A7E9F7.txt,422,27,5,422,184,227,135,195,114,69,56,33,39,27,20,15,38,10,146,76,421,361,420,401
C9E127E1B4E2.txt,542,22,15,542,99,294,70,248,142,40,88,21,54,14,11,5,77,6,211,44,541,311,540,443
841C932876BF.txt,333,8,5,333,91,142,64,191,62,29,63,24,12,7,5,4,53,5,101,32,332,213,331,269
D9FA943B5453.txt,379,20,5,379,113,203,77,176,81,22,61,33,35,16,26,8,29,6,107,26,378,275,377,334
0A159A97697C.txt,286,19,6,286,104,151,64,135,73,32,38,17,20,13,23,9,29,9,98,38,285,226,284,259
226F1296FE54.txt,437,23,5,437,182,216,127,221,78,41,48,32,61,39,34,21,40,11,110,50,436,382,435,429
DC56EF65D59D.txt,574,12,5,574,171,286,127,288,142,58,71,40,40,19,35,14,67,11,201,67,573,445,572,531
7E9D8E4921CD.txt,318,11,5,318,74,140,46,178,71,22,47,14,12,9,10,5,31,3,96,24,317,180,316,231
783000000000.txt,243,13,6,243,94,132,62,111,49,21,48,23,19,12,18,9,22,5,66,25,242,185,241,220
EE19BA20AA8D.txt,511,30,8,511,165,248,116,263,108,46,82,38,31,20,28,16,86,12,186,55,510,394,509,470
9DCB91B1F18D.txt,311,20,6,311,115,161,74,150,74,31,42,24,25,11,24,13,44,12,108,39,310,253,309,290
CCB13E22A439.txt,397,20,4,397,130,248,96,149,131,44,45,25,45,19,29,18,8,4,135,46,396,297,395,361
13578C0BCC3C.txt,570,29,5,570,113,278,74,292,139,28,79,25,21,10,41,14,51,7,184,33,569,313,568,414
0E22A47D358E.txt,103,4,2,103,45,49,27,54,8,6,28,11,7,7,6,4,25,8,32,13,102,77,101,91
38DF7BD353A9.txt,214,12,4,214,93,115,63,99,42,28,44,22,7,6,24,11,26,4,68,32,213,179,212,198
63146C2EA477.txt,420,28,7,420,74,184,42,236,60,15,70,14,36,11,18,6,93,8,143,21,419,251,418,346
38CADC812CBA.txt,125,5,3,125,61,53,34,72,24,14,22,14,3,2,4,4,24,7,45,20,124,114,123,121
49D2A80F1484.txt,242,12,4,242,93,129,62,113,39,20,38,17,25,17,28,10,29,9,59,28,241,191,240,219
7A7660BBEE86.txt,1183,6,5,1183,160,564,115,619,221,52,176,39,83,16,86,21,120,10,322,61,1182,613,1181,908
5B0E80E62A8C.txt,199,14,4,199,60,96,36,103,47,18,26,11,16,5,8,5,29,7,73,24,198,124,197,150
F886A2B6F351.txt,665,33,5,665,149,346,101,319,178,45,97,30,35,18,38,14,95,11,261,54,664,444,663,559
4D842289ADE3.txt,316,16,1,316,109,137,66,179,60,26,41,21,28,17,9,6,57,13,112,38,315,259,314,303
53A5B5898974.txt,423,6,4,423,123,214,77,209,95,29,74,25,30,15,25,18,40,8,134,36,422,316,421,386
6253F73FBABF.txt,1006,30,10,1006,198,447,145,559,124,53,158,47,63,27,104,29,194,11,293,63,1005,679,1004,915
E34E1B7D1691.txt,599,27,7,599,186,251,132,348,96,54,97,50,29,17,33,18,112,10,186,62,598,461,597,554
14CB29C9168A.txt,450,29,5,450,105,234,65,216,124,31,69,19,19,9,25,13,33,9,153,38,449,297,448,390
EBCF73C7921E.txt,450,47,36,450,162,235,121,215,114,71,60,32,34,13,30,12,68,12,161,81,449,363,448,419
D62F970B0DAE.txt,408,20,5,408,131,201,87,207,89,40,57,20,44,22,21,12,52,10,132,48,407,302,406,349
2C34CE94B837.txt,570,21,6,570,200,242,149,328,88,59,90,47,38,28,28,21,105,15,183,71,569,481,568,544
21460A7F2719.txt,213,5,5,213,103,113,67,100,43,25,39,21,19,13,12,9,28,8,68,32,212,180,211,194
EC047D97041F.txt,258,7,1,258,122,133,79,125,51,30,52,30,7,5,24,15,30,9,73,37,257,237,256,250
23F0ABEF8370.txt,455,28,5,455,117,241,78,214,94,32,87,26,37,13,24,10,67,11,154,42,454,314,453,393
8AB55CB5992E.txt,614,24,5,614,207,300,154,314,121,66,109,46,38,26,33,21,84,13,195,77,613,506,612,580
8C0D50387A60.txt,472,26,6,472,154,210,112,262,89,57,69,34,27,16,29,11,74,11,157,67,471,352,470,423
9287BCFD009E.txt,155,4,2,155,86,74,51,81,32,26,28,15,4,4,11,7,21,8,49,32,154,141,153,152
C60A31FBF9D6.txt,533,9,5,533,161,248,122,285,96,56,87,38,35,22,30,10,88,9,173,64,532,402,531,489
8295FC2CA419.txt,269,8,5,269,126,140,90,129,48,35,41,25,34,23,19,11,31,7,74,39,268,231,267,255
352F0193E251.txt,309,22,6,309,136,152,87,157,58,39,58,28,14,11,24,12,43,14,99,51,308,261,307,295
9DB8409B95F6.txt,882,45,12,882,229,420,172,462,155,63,135,51,59,33,73,33,191,16,325,76,881,636,880,801
5F8F76B7A6FD.txt,259,8,2,259,113,129,80,130,51,30,44,28,15,13,20,10,31,7,78,36,258,215,257,244
2A6C395EAC9A.txt,708,23,5,708,218,330,156,378,135,58,103,53,50,27,49,25,79,13,184,67,707,590,706,681
15AC952FFBC1.txt,500,24,6,500,106,239,63,261,83,26,71,18,48,9,39,14,79,9,152,33,499,328,498,429
1D8BDC81DE2C.txt,619,32,6,619,117,263,76,356,94,29,120,29,17,8,36,17,116,10,207,38,618,363,617,491
C1C75CB3BB17.txt,158,8,3,158,69,84,38,74,46,17,20,8,8,7,11,7,9,6,53,21,157,129,156,143
9E0496713829.txt,852,31,5,852,234,417,175,435,149,66,141,56,47,31,82,33,123,16,258,79,851,692,850,819
0CB1237268E3.txt,932,40,3,932,224,438,163,494,158,70,148,52,81,34,57,26,122,13,261,80,931,666,930,844
BF01514027C3.txt,337,16,4,337,126,154,84,183,70,40,52,23,17,12,15,10,47,8,108,47,336,274,335,321
2A15E389C462.txt,391,19,5,391,102,178,66,213,58,23,61,25,21,12,39,12,57,9,105,30,390,288,389,356
49619EA08A55.txt,301,11,5,301,84,167,58,134,109,38,32,10,17,9,9,7,4,4,112,41,300,218,299,264
DA7C756EEA38.txt,348,14,4,348,103,155,69,193,60,27,57,23,16,9,22,12,66,8,123,34,347,259,346,307
4810EA26495B.txt,336,12,4,336,116,188,85,148,83,37,59,29,20,12,27,13,33,8,113,43,335,273,334,323
F5FAD709AAFC.txt,329,18,2,329,97,175,70,154,77,30,54,20,23,14,22,10,54,8,129,36,328,251,327,299
7835355C55D8.txt,48,4,2,48,34,23,19,25,14,11,4,3,3,3,2,2,5,3,15,12,47,45,46,46
DFCF2A3BE972.txt,781,54,5,781,181,397,137,384,139,52,131,46,55,26,80,25,95,9,223,59,780,574,779,714
0C1EDBE2EEC3.txt,301,19,7,301,134,142,91,159,52,32,50,34,27,16,17,13,53,12,97,42,300,268,299,291
332BE928E04A.txt,640,20,6,640,195,340,143,300,151,58,90,41,53,31,60,27,59,9,194,65,639,515,638,607
5F12064C5746.txt,1073,47,6,1073,172,538,126,535,251,56,171,47,69,20,53,26,136,8,357,61,1072,623,1071,876
A28940CA5863.txt,681,28,5,681,141,332,95,349,145,38,114,33,40,17,37,15,79,12,208,47,680,423,679,554
59C5F53D1FAA.txt,574,25,6,574,157,291,109,283,90,37,108,36,39,19,58,22,114,13,186,48,573,393,572,468
D2E545CFEBF3.txt,335,17,5,335,115,164,68,171,67,27,46,22,32,14,22,12,40,9,97,34,334,257,333,306
0369AD4B5726.txt,1168,42,1,1168,231,524,173,644,198,54,153,62,86,33,92,34,189,10,359,62,1167,799,1166,1049
17D51D57629D.txt,234,15,4,234,97,104,57,130,39,21,31,15,25,15,12,9,36,9,66,28,233,192,232,217
D684AE8A9418.txt,931,25,5,931,185,413,128,518,156,52,152,40,57,28,54,19,158,11,289,61,930,643,929,823
35E552843ADF.txt,293,20,5,293,113,146,69,147,54,26,49,22,25,14,21,15,37,9,85,32,292,249,291,278
3D0E5A23035C.txt,220,13,1,220,120,121,84,99,63,44,31,21,13,10,16,11,20,9,81,52,219,201,218,214
9C37912D9442.txt,467,23,5,467,142,214,97,253,72,36,92,35,21,13,31,17,82,7,145,42,466,344,465,414
6D104CA14B33.txt,599,26,6,599,157,299,102,300,130,37,103,38,23,16,43,19,67,12,185,47,598,422,597,532
0435196871A1.txt,600,22,4,600,175,277,128,323,128,59,80,36,47,24,29,19,84,10,188,66,599,463,598,560
868F384197B2.txt,364,20,6,364,95,192,56,172,83,22,60,21,36,13,18,3,29,7,109,27,363,222,362,278
2909EE180A2A.txt,166,8,2,166,68,88,44,78,33,17,30,15,8,6,17,8,16,6,47,22,165,134,164,150
F22FE8D7FA16.txt,551,8,6,551,158,234,114,317,82,44,91,39,28,20,38,18,95,11,152,53,550,406,549,501
3BFECA0F8470.txt,511,52,7,511,148,240,107,271,106,43,71,35,33,22,31,14,98,12,197,53,510,374,509,435
522E27B5F714.txt,220,7,4,220,95,110,63,110,45,28,35,18,15,11,17,10,35,8,76,34,219,189,218,208
D37157CEC26F.txt,339,24,5,339,85,168,58,171,55,18,67,23,28,10,18,8,47,6,95,23,338,206,337,272
642E44E8DD25.txt,713,31,6,713,190,329,142,384,125,70,131,46,38,20,36,17,159,13,250,79,712,539,711,662
2EBC2F60AAE9.txt,368,23,4,368,114,163,72,205,58,27,63,28,20,10,27,15,59,11,115,36,367,304,366,354
915D8BF74963.txt,667,29,5,667,187,321,132,346,121,49,117,41,35,22,51,28,75,13,189,58,666,482,665,588
861B660C2E86.txt,321,9,7,321,115,151,77,170,58,33,53,21,21,13,19,14,59,9,107,40,320,269,319,299
78AFFFDDB408.txt,404,14,4,404,138,240,98,164,127,40,61,27,32,23,23,14,12,6,132,43,403,305,402,355
04FA62C5F269.txt,536,23,6,536,164,267,131,269,121,60,68,38,57,28,22,13,76,9,175,66,535,405,534,489
7B5F5B33B566.txt,493,19,6,493,187,236,139,257,100,62,59,32,36,26,42,22,67,11,156,71,492,422,491,475
A0A56F7995D6.txt,292,7,3,292,89,146,56,146,66,23,37,16,21,11,26,12,30,7,90,26,291,206,290,247
B2C32E74812E.txt,239,10,10,239,85,103,53,136,40,24,40,18,16,6,8,6,37,8,67,30,238,167,237,202
0E6BB199BF93.txt,396,20,5,396,129,180,95,216,79,40,51,24,27,19,25,18,41,6,112,44,395,317,394,370
3BDF36560245.txt,319,13,8,319,117,149,85,170,75,45,45,24,17,12,14,12,45,8,116,52,318,250,317,302
2607C272E5FA.txt,340,11,5,340,120,183,92,157,78,33,43,23,40,21,25,19,23,6,92,37,339,287,338,323
8F5F3F2519DA.txt,501,29,5,501,133,233,97,268,82,35,70,34,60,24,26,13,68,7,139,40,500,339,499,426
9FA90B94782E.txt,549,37,5,549,161,292,113,257,124,54,101,34,28,17,41,14,79,9,200,61,548,411,547,503
B7FCFC6A7011.txt,518,6,1,518,157,244,112,274,110,54,103,41,20,15,11,7,87,9,194,61,517,361,516,443
573E39E45177.txt,486,25,5,486,172,253,118,233,118,58,65,32,51,24,23,11,48,13,150,68,485,396,484,456
111443A063CE.txt,601,23,6,601,170,298,118,303,120,46,92,40,43,16,49,22,60,11,166,55,600,429,599,515
EE6114478ECF.txt,328,13,8,328,136,147,95,181,66,41,45,30,21,17,16,11,47,9,104,49,327,278,326,316
4B4A48BAED30.txt,179,9,1,179,100,77,55,102,26,18,23,17,12,9,18,13,26,11,43,27,178,166,177,172
6F9741277AB3.txt,338,12,5,338,117,168,73,170,58,26,60,24,27,11,25,13,55,11,106,34,337,264,336,297
9B6C97052EF1.txt,612,19,8,612,178,320,131,292,133,60,75,36,63,22,54,21,79,14,182,72,611,467,610,568
203A2895F51D.txt,348,10,5,348,84,170,54,178,76,29,58,13,26,12,16,6,33,7,109,36,347,205,346,263
B42BB9ECF766.txt,265,14,1,265,102,127,66,138,61,27,43,26,15,9,8,5,38,8,97,34,264,223,263,256
DA5CA667B729.txt,314,24,5,314,126,159,84,155,82,39,47,25,8,7,23,15,33,8,110,46,313,249,312,284
8F8C9072F643.txt,471,19,5,471,117,225,85,246,84,33,106,37,13,8,22,10,75,7,148,38,470,319,469,423
78E8970D0C13.txt,307,10,7,307,107,162,68,145,71,27,51,23,20,11,21,12,29,8,94,33,306,259,305,294
69FD256DCE38.txt,341,17,5,341,121,162,80,179,73,40,56,23,18,11,17,9,63,9,129,48,340,260,339,297
AB0686BA42E5.txt,332,18,5,332,94,175,65,157,59,24,64,22,32,14,21,11,33,6,87,29,331,233,330,287
702A25E4B218.txt,359,21,5,359,156,179,110,180,84,49,52,34,19,13,26,19,48,8,126,56,358,316,357,343
DA4E1BDBD778.txt,290,10,3,290,113,120,70,170,50,31,39,19,17,14,14,9,52,12,90,41,289,245,288,279
DC33D5F69792.txt,571,36,5,571,147,302,101,269,124,50,105,30,43,16,30,10,84,12,196,60,570,406,569,502
430C1B16922B.txt,553,26,7,553,124,267,76,286,140,31,85,29,27,8,17,9,61,11,188,39,552,351,551,437
6F0330A6C504.txt,660,6,5,660,170,320,124,340,131,48,120,43,40,26,31,14,80,6,200,52,659,504,658,620
4A250182282E.txt,156,6,6,156,79,84,52,72,44,32,27,13,10,5,3,3,20,6,61,37,155,126,154,140
B4B2CB4AA07F.txt,765,27,6,765,232,381,166,384,143,63,124,61,42,24,75,29,98,9,228,71,764,643,763,745
8C0C5CED34D5.txt,345,5,1,345,138,152,92,193,63,37,50,29,24,17,16,11,54,11,105,46,344,304,343,336
97472A5E870A.txt,310,17,4,310,128,138,88,172,48,39,56,29,19,15,18,13,71,10,105,46,309,256,308,294
3B7430E38767.txt,513,22,6,513,183,273,127,240,123,55,69,39,52,25,32,18,42,9,157,61,512,428,511,486
B07D2B84BC68.txt,346,18,5,346,113,168,72,178,94,37,51,24,19,12,4,3,27,8,116,42,345,254,344,291
524CD617574D.txt,718,36,5,718,187,355,135,363,129,57,124,47,32,20,73,19,121,13,226,68,717,526,716,641
C38334385924.txt,195,7,1,195,88,88,55,107,37,21,33,22,8,6,13,10,26,7,58,27,194,180,193,192
CA347336D930.txt,355,15,4,355,93,199,60,156,100,23,57,22,26,12,17,11,21,6,114,26,354,253,353,317
6B3A8DAB21EB.txt,318,21,8,318,78,168,47,150,66,21,55,11,29,7,19,10,32,5,97,25,317,166,316,210
10F5D7C3719C.txt,172,6,5,172,81,77,46,95,50,30,19,12,6,3,2,2,20,7,59,34,171,145,170,163
E07F7A913FB6.txt,383,19,4,383,156,206,115,177,94,52,52,28,34,24,28,15,39,7,125,57,382,310,381,344
130FF3CB379E.txt,377,10,3,377,123,164,81,213,64,32,56,27,17,12,27,12,60,11,115,41,376,271,375,319
280BED11B625.txt,550,23,6,550,153,242,101,308,87,47,77,28,52,21,34,15,97,13,173,58,549,383,548,487
17FDD3D6538B.txt,501,26,6,501,180,280,135,221,149,65,70,37,35,18,29,23,36,9,169,72,500,406,499,463
A0D0703304E6.txt,267,10,3,267,105,120,69,147,53,37,41,20,16,12,11,7,51,10,98,45,266,222,265,252
BEE04EB31D59.txt,341,20,4,341,93,174,62,167,49,17,63,21,33,15,30,14,47,7,95,23,340,241,339,306
F241492F8808.txt,759,53,5,759,229,362,168,397,146,64,109,55,59,30,51,25,123,11,259,73,758,564,757,661
71A66E516ECD.txt,793,49,5,793,170,392,127,401,184,56,123,38,43,20,43,17,87,7,264,61,792,470,791,644
AB834A70D155.txt,587,34,7,587,187,295,137,292,131,58,87,46,43,22,39,19,53,10,180,67,586,444,585,527
BA7A4BDFE5BF.txt,425,14,6,425,115,208,81,217,70,30,86,32,25,21,30,11,52,8,109,37,424,310,423,381
523000000000.txt,738,41,7,738,221,359,153,379,171,62,93,50,47,29,58,23,74,12,230,72,737,583,736,687
BB87E18DA024.txt,328,4,4,328,83,156,53,172,59,17,58,21,23,9,16,7,38,4,94,20,327,221,326,272
01F2F4ACBB52.txt,223,30,19,223,106,104,69,119,62,37,19,14,17,16,10,6,20,9,79,44,222,195,221,215
BDA991AF3ABE.txt,350,22,5,350,122,173,83,177,66,35,70,27,18,15,20,9,52,9,104,42,349,274,348,311
48837626943D.txt,198,5,1,198,82,87,53,111,38,20,35,23,9,6,5,5,29,9,60,27,197,150,196,171
E1EC4869981F.txt,293,19,5,293,114,143,72,150,59,27,47,24,21,16,16,6,38,7,79,30,292,239,291,277
344D7B1A7E49.txt,466,21,5,466,143,236,96,230,80,27,62,28,52,28,43,19,66,12,141,38,465,335,464,396
0D9288F0A6C9.txt,359,21,3,359,116,207,74,152,99,33,63,21,22,10,23,11,35,9,125,40,358,271,357,319
A5E657C1B23A.txt,563,26,6,563,178,261,125,302,111,56,103,44,28,19,22,10,104,15,196,68,562,442,561,528
9947BA6C3149.txt,819,26,5,819,217,419,173,400,194,79,120,54,66,36,51,17,72,8,249,85,818,600,817,756
2157AE4AFAA6.txt,415,22,5,415,124,193,82,222,69,31,63,34,38,12,27,15,70,9,123,38,414,318,413,388
950729DE3582.txt,193,20,5,193,82,92,48,101,36,17,28,17,15,6,13,10,37,11,60,26,192,161,191,180
B460952D7935.txt,644,29,5,644,147,323,104,321,84,35,124,36,56,17,59,18,114,10,186,42,643,337,642,413
1AA55FB101FD.txt,481,20,5,481,127,227,80,254,115,35,84,33,13,9,23,10,56,8,156,40,480,294,479,364
6F686064B5C4.txt,604,38,6,604,165,327,114,277,159,57,112,38,41,18,15,4,78,12,230,67,603,426,602,530
108DFAC2A0B8.txt,883,29,7,883,117,431,81,452,241,38,119,26,56,14,19,8,125,9,329,45,882,367,881,520
4228BAB7F096.txt,218,17,1,218,81,113,53,105,66,28,33,17,8,7,6,3,13,8,77,35,217,176,216,198
F19B178A98C7.txt,221,7,1,221,76,96,45,125,29,14,40,16,8,7,21,10,32,8,56,21,220,175,219,203
7FB1724D76FF.txt,370,23,5,370,108,158,69,212,52,29,58,23,34,14,14,6,79,10,124,38,369,250,368,315
57E8161AEF27.txt,532,12,4,532,151,264,106,268,120,45,75,33,30,24,42,13,65,10,173,52,531,383,530,471
4E22E3143561.txt,754,16,3,754,154,284,108,470,79,31,124,43,28,19,54,19,153,12,203,41,753,480,752,645
D7817C171926.txt,571,23,7,571,167,294,118,277,159,55,80,38,33,17,28,15,49,6,191,60,570,413,569,506
E89C57CE37A6.txt,300,10,7,300,85,148,60,152,64,23,33,19,35,16,16,5,19,5,71,26,299,201,298,253
7DB5E5FA8324.txt,411,24,5,411,106,206,76,205,76,23,62,31,43,13,25,14,58,8,124,29,410,288,409,350
F57B95D17755.txt,458,24,5,458,138,232,94,226,68,29,62,30,62,22,42,16,48,11,108,37,457,351,456,419
71129FE0D18F.txt,281,16,5,281,131,142,79,139,75,42,40,24,18,10,12,8,23,10,94,50,280,236,279,264
87961D31CBA1.txt,350,24,2,350,122,166,88,184,81,44,52,28,24,14,9,6,59,9,134,51,349,273,348,321
AEF9724845DE.txt,321,23,4,321,92,152,60,169,54,24,64,22,20,11,15,7,61,8,115,32,320,217,319,277
2580A540719C.txt,387,15,7,387,145,202,102,185,80,42,60,31,35,19,29,13,53,12,125,51,386,317,385,365
B9B71CEE162B.txt,769,27,5,769,203,390,144,379,181,57,123,53,51,25,36,14,91,13,262,67,768,547,767,680
FC0B49DA0438.txt,382,18,4,382,127,197,91,185,85,39,61,31,39,15,12,10,47,11,130,49,381,290,380,337
6586DF43A92D.txt,768,35,7,768,168,377,122,391,145,46,143,46,44,22,47,18,110,11,235,55,767,514,766,659
43E2BB02C59D.txt,522,19,5,522,162,262,114,260,109,51,71,29,53,25,31,15,38,9,130,57,521,431,520,501
49E375E8CA7B.txt,297,22,5,297,103,159,67,138,79,28,49,26,18,10,13,8,33,7,109,34,296,215,295,256
1CDBF6CC97BD.txt,585,22,5,585,131,274,83,311,76,27,111,31,44,12,44,19,128,13,184,38,584,392,583,494
3F00345B8BA6.txt,309,12,6,309,104,167,68,142,66,21,46,22,23,13,33,16,33,6,97,26,308,213,307,261
9D33CC6B9AEF.txt,413,31,5,413,144,223,97,190,116,48,59,29,24,17,25,9,40,9,146,55,412,324,411,380
47DDBF9CA1A3.txt,457,16,4,457,171,236,124,221,98,49,81,47,38,23,21,14,68,11,142,57,456,381,455,431
0BEB8F7F5A64.txt,340,15,3,340,134,154,84,186,47,25,45,28,35,18,31,18,52,10,90,33,339,286,338,324
9C1B60E737FB.txt,406,23,7,406,139,187,91,219,61,33,73,31,14,10,40,19,66,10,122,42,405,284,404,313
571000000000.txt,811,25,10,811,200,389,144,422,185,66,117,47,39,23,53,19,121,14,281,78,810,615,809,760
F1DF4F89F70D.txt,583,22,5,583,151,292,101,291,113,37,101,33,35,22,47,16,89,12,169,46,582,393,581,492
9E878F892939.txt,529,15,5,529,169,225,127,304,88,53,76,40,41,24,21,13,93,7,158,57,528,404,527,488
BE4E0C8866E3.txt,618,35,6,618,135,297,92,321,124,34,85,32,63,17,32,14,93,14,189,46,617,398,616,520
FF190BD8380B.txt,511,24,6,511,170,261,126,250,111,50,93,48,30,20,28,16,58,15,152,62,510,394,509,465
172F67E7FBBC.txt,248,13,7,248,99,117,65,131,34,22,54,23,12,10,18,12,48,8,74,29,247,194,246,223
0DABCF0BA8C0.txt,328,15,8,328,99,161,61,167,90,28,46,19,11,11,14,6,22,10,105,35,327,237,326,292
B41ED2C0C016.txt,308,11,4,308,117,145,88,163,62,41,54,25,11,10,18,12,45,7,107,48,307,238,306,281
2B92F920AEA2.txt,175,8,3,175,62,71,37,104,36,19,15,8,15,7,5,3,27,5,55,23,174,108,173,125
AF6A4C253262.txt,574,27,7,574,153,268,104,306,119,45,92,36,28,16,35,19,95,9,206,52,573,406,572,510
6CA2ADCE9A7F.txt,306,17,7,306,83,110,45,196,41,20,35,13,19,8,16,7,61,8,97,25,305,192,304,241
4288F88C8D15.txt,209,15,1,209,84,94,52,115,33,21,35,20,8,7,19,8,36,9,66,29,208,176,207,200
ADCF328F2A47.txt,570,27,7,570,211,281,154,289,138,76,70,42,46,26,28,16,72,12,177,86,569,481,568,553
39492CE9549E.txt,925,37,5,925,235,445,165,480,185,65,152,56,62,32,49,22,150,15,310,77,924,653,923,804
20A42E81AC2B.txt,405,42,11,405,139,196,96,209,92,38,65,34,27,22,12,6,54,8,138,44,404,324,403,379
602E786321EA.txt,423,29,5,423,157,231,113,192,94,53,68,26,40,24,29,13,54,11,142,62,422,313,421,368
A21A69767BEE.txt,559,26,5,559,188,272,135,287,101,56,95,48,43,23,33,17,88,15,173,67,558,483,557,545
0E24F8C90CFB.txt,595,23,5,595,189,300,137,295,100,51,105,39,57,29,46,30,61,9,151,58,594,475,593,558
B279118BA2EC.txt,297,17,2,297,73,130,49,167,50,21,59,19,13,6,8,5,65,8,112,27,296,190,295,251
E24A6E61B08D.txt,297,6,5,297,136,153,94,144,76,48,46,27,15,12,20,13,36,12,106,58,296,272,295,290
AC7AB280A93C.txt,208,13,5,208,98,112,66,96,43,22,35,28,15,9,20,11,19,7,58,26,207,175,206,187
5F88187C25B8.txt,674,10,6,674,155,312,113,362,124,58,116,36,37,15,36,14,95,15,206,70,673,467,672,595
73A997703BC3.txt,482,21,5,482,154,226,105,256,96,48,76,34,30,17,27,12,73,13,163,58,481,399,480,463
48940AA0656E.txt,190,13,5,190,78,109,49,81,57,23,28,15,20,8,4,4,18,7,75,30,189,147,188,171
