Filename,nwords,nsentences,nparagraphs,nlemmas,nlemma_types,ncontent_words,ncontent_types,nfunction_words,n_nouns,n_noun_types,n_verbs,n_verb_types,n_adjs,n_adj_types,n_advs,n_adv_types,n_prps,n_prp_types,n_arguments,n_argument_types,n_bigram_lemmas,n_bigram_lemma_types,n_trigram_lemmas,n_trigram_lemma_types
CB2765605E56.txt,432,26,5,432,146,222,111,210,103,53,66,30,34,17,19,12,83,8,181,60,431,349,430,404
5A08D160AAD1.txt,398,19,9,398,126,225,97,173,108,51,56,23,39,18,22,8,57,7,157,56,397,318,396,370
C0800EF2C22A.txt,328,24,5,328,111,153,72,175,59,28,47,21,20,15,32,19,44,9,100,36,327,242,326,287
2C0F002E8882.txt,197,10,4,197,88,102,61,95,46,30,40,20,11,8,6,6,24,5,66,34,196,173,195,191
6632A28FF00B.txt,405,19,6,405,126,211,87,194,81,37,90,31,20,10,21,11,48,8,127,44,404,299,403,372
F893E9ED1F0C.txt,377,22,5,377,103,193,70,184,86,28,70,22,17,13,22,11,36,6,115,33,376,260,375,320
0156601A2CF7.txt,178,5,5,178,70,95,43,83,32,12,39,20,15,8,10,8,17,4,47,15,177,156,176,172
0905D5A094A8.txt,440,21,6,440,96,225,66,215,87,25,74,23,34,14,30,8,39,7,118,30,439,289,438,374
BD30C1CC1004.txt,360,19,6,360,118,191,82,169,92,38,56,23,16,9,28,13,34,7,120,44,359,258,358,292
16005A45A20A.txt,1115,47,5,1115,224,496,164,619,156,67,212,51,49,25,80,26,200,10,330,75,1114,766,1113,999
5560D6A2B76F.txt,257,13,3,257,104,138,69,119,61,24,50,27,14,11,16,10,18,5,74,27,256,215,255,240
39BB85E5CB5A.txt,208,8,4,208,85,114,53,94,45,18,43,23,11,7,18,10,18,6,59,22,207,161,206,187
24C654C85C1F.txt,236,13,4,236,98,120,65,116,50,24,41,22,12,9,18,11,32,6,80,29,235,212,234,233
BFA85508393E.txt,1151,41,8,1151,223,580,169,571,208,73,201,53,90,28,84,29,166,8,350,80,1150,771,1149,1032
E7A76C48340D.txt,582,24,2,582,170,270,121,312,125,56,93,41,26,14,29,12,75,10,192,63,581,440,580,535
1F8441914809.txt,556,18,12,556,125,267,85,289,123,42,94,31,27,12,25,8,89,7,201,47,555,384,554,498
87E3F6FDAA68.txt,361,28,2,361,157,207,119,154,103,64,57,30,32,18,17,11,21,5,123,68,360,310,359,342
2CAAF1F40F49.txt,323,20,5,323,143,162,105,161,69,47,38,26,27,18,31,20,48,7,110,53,322,290,321,314
6A0DE6BCFA73.txt,510,33,5,510,198,274,151,236,141,83,71,40,42,24,24,16,56,10,194,91,509,442,508,494
B125FF2A928B.txt,222,20,5,222,90,125,58,97,82,27,30,20,8,7,5,4,7,5,88,30,221,170,220,198
E21038BEF290.txt,476,14,8,476,149,246,105,230,113,54,88,38,20,9,26,9,57,5,165,58,475,374,474,444
03CC97D3747E.txt,713,35,5,713,212,356,155,357,124,58,123,44,56,31,56,27,106,11,221,68,712,524,711,624
10AC7944DC4A.txt,336,15,4,336,109,174,77,162,61,28,69,28,16,9,28,13,39,8,93,34,335,244,334,291
F2AE464DA15E.txt,565,23,8,565,142,255,100,310,84,39,106,29,31,21,34,14,86,10,160,48,564,391,563,500
ED201C3D1F84.txt,398,20,5,398,91,207,60,191,76,18,76,22,26,15,31,9,48,8,121,24,397,274,396,348
B187E1377A91.txt,167,7,1,167,66,68,39,99,22,14,36,17,5,5,7,6,15,4,36,17,166,132,165,151
DA674E9EB26C.txt,357,27,6,357,106,170,68,187,71,29,59,21,30,13,12,10,40,6,105,33,356,250,355,313
450A7F9AC54A.txt,465,35,15,465,147,235,108,230,85,48,63,24,49,24,39,17,61,7,143,54,464,352,463,418
B392A34365D4.txt,705,21,5,705,146,328,102,377,154,45,128,38,34,17,12,7,87,5,224,49,704,406,703,524
5985EA6F171A.txt,492,9,3,492,137,230,108,262,85,52,73,33,43,17,31,11,80,6,148,57,491,347,490,431
4BEBAD919DE4.txt,460,13,5,460,137,210,94,250,68,29,81,37,42,18,20,13,41,6,104,34,459,340,458,401
3821238FE334.txt,475,17,5,475,133,240,95,235,115,38,77,35,22,15,26,10,50,7,160,43,474,310,473,396
9064E2825B06.txt,484,28,5,484,135,265,94,219,107,37,88,36,40,15,31,11,49,7,144,43,483,358,482,436
2FD3B620DE15.txt,297,14,5,297,99,150,72,147,59,32,52,21,20,14,23,9,41,5,92,36,296,235,295,275
C402A4D4B931.txt,377,12,3,377,89,168,56,209,56,20,78,24,29,9,6,5,52,7,106,26,376,230,375,288
F5EFA67354E6.txt,563,6,4,563,174,258,126,305,81,49,103,38,29,19,47,23,78,9,149,57,562,443,561,529
083E12F6B1D0.txt,586,34,12,586,153,291,113,295,115,50,114,35,40,21,25,16,110,9,207,58,585,437,584,527
F9D0974B3AF7.txt,221,10,1,221,84,123,53,98,53,20,47,21,7,5,16,8,20,7,71,25,220,178,219,206
053ACB9DFE74.txt,268,11,3,268,113,123,76,145,46,32,48,27,20,11,11,9,45,6,83,37,267,225,266,253
3CCD9C6B5B7D.txt,329,15,4,329,126,147,90,182,66,43,42,25,22,17,17,7,37,7,103,50,328,279,327,316
4BB857FA140D.txt,390,16,2,390,118,201,89,189,84,39,54,20,36,20,27,12,50,6,125,44,389,298,388,357
D948703E8026.txt,485,21,6,485,126,262,95,223,128,44,77,33,36,13,23,13,44,5,162,48,484,344,483,435
F49521C3494B.txt,224,6,5,224,72,120,46,104,54,21,34,13,27,9,5,5,19,3,70,23,223,159,222,195
DAF9AC30424E.txt,188,6,1,188,64,104,34,84,48,14,28,11,17,4,13,9,16,3,64,17,187,132,186,150
ECA6E86705B6.txt,357,10,4,357,101,188,71,169,69,27,55,22,40,15,24,9,41,4,100,30,356,261,355,319
2855CD45984F.txt,725,13,5,725,136,377,106,348,116,43,179,42,41,19,41,9,115,8,217,49,724,462,723,633
6B2FD789B8C8.txt,860,46,7,860,182,437,128,423,186,50,159,45,59,26,37,17,103,10,279,58,859,526,858,685
DC77E1C50756.txt,669,47,5,669,198,321,148,348,129,64,105,43,45,25,45,23,111,8,229,70,668,520,667,629
793EA0FFD110.txt,449,16,4,449,171,228,122,221,84,50,88,37,33,27,28,16,68,8,149,57,448,372,447,424
C4F7250F4A45.txt,137,9,5,137,61,75,40,62,34,16,21,12,9,4,11,9,10,2,44,18,136,115,135,130
C69811D6889E.txt,478,10,7,478,115,208,81,270,88,35,77,24,17,13,31,13,64,8,142,41,477,340,476,424
92F6C1E71237.txt,211,8,3,211,83,111,55,100,45,18,41,21,8,8,17,8,27,7,68,23,210,177,209,201
8607C2B7F129.txt,539,7,3,539,129,253,89,286,112,42,87,28,36,17,19,10,82,6,184,47,538,386,537,482
5C6CE74DEBCB.txt,492,21,6,492,144,279,107,213,110,46,74,24,59,22,37,20,39,9,143,53,491,354,490,424
13D960FD28CD.txt,471,15,4,471,121,230,83,241,89,44,77,25,25,8,42,14,47,7,115,49,470,333,469,417
D91D25F55AD9.txt,422,31,5,422,161,223,112,199,85,42,74,33,30,22,40,19,45,8,126,48,421,358,420,405
A02E1D0BEACF.txt,878,40,5,878,262,407,195,471,163,84,156,68,44,31,51,30,134,12,279,93,877,702,876,840
78311B522713.txt,456,31,6,456,145,254,109,202,105,46,74,29,48,23,29,15,40,6,139,50,455,356,454,422
A08333A2F23E.txt,1111,61,7,1111,212,562,157,549,213,62,166,40,91,38,100,32,160,9,349,69,1110,759,1109,992
62196AC0ABE8.txt,602,8,5,602,131,280,94,322,100,36,98,28,47,20,40,16,102,9,192,44,601,389,600,503
65AC7CEE84A7.txt,201,4,2,201,95,102,62,99,42,25,32,16,10,9,18,13,24,7,60,30,200,184,199,196
3418CB8125B3.txt,226,10,1,226,86,102,54,124,29,11,61,32,6,6,7,6,43,7,64,17,225,192,224,217
DE0F5C13960F.txt,379,12,5,379,149,200,107,179,85,41,63,32,21,17,34,22,43,6,127,46,378,322,377,365
286FE6743E88.txt,586,22,7,586,134,278,99,308,110,50,105,24,33,16,32,15,57,6,148,54,585,415,584,536
2A6F8A794455.txt,330,10,5,330,137,157,101,173,56,40,52,29,29,25,20,9,52,8,101,47,329,290,328,327
93DF867BE1C5.txt,379,27,6,379,119,193,87,186,71,27,57,27,24,17,41,17,57,7,112,33,378,289,377,352
1F63F334C9EB.txt,775,33,6,775,200,370,140,405,141,58,116,41,50,27,68,25,122,12,250,69,774,589,773,721
A5056E812783.txt,612,41,7,612,174,292,127,320,119,57,84,36,55,25,35,14,92,9,195,64,611,479,610,577
9AE938B25BE2.txt,194,3,2,194,102,99,70,95,57,41,21,15,15,12,6,5,19,6,66,46,193,180,192,188
C582EB969552.txt,670,41,5,670,201,321,140,349,125,51,114,47,40,26,43,21,85,10,198,59,669,529,668,623
E57E60E07425.txt,600,28,6,600,112,311,70,289,209,41,75,17,13,9,21,9,18,6,223,45,599,281,598,368
B7F56382EF7D.txt,428,23,6,428,109,211,72,217,101,28,42,18,43,18,27,13,44,4,138,31,427,271,426,342
4BA9296EBE9F.txt,422,24,7,422,120,227,82,195,89,33,70,28,25,11,44,16,46,6,128,38,421,312,420,379
7B8400D217C1.txt,467,11,8,467,179,242,137,225,102,73,88,45,29,18,24,9,36,9,129,80,466,392,465,442
1D75D76AC202.txt,286,14,6,286,103,140,69,146,64,27,51,28,6,5,19,9,23,5,85,31,285,226,284,266
4689DDBC445C.txt,1205,33,12,1205,219,523,165,682,219,82,210,56,49,20,51,17,167,10,360,91,1204,758,1203,1069
7CC4A8E1948E.txt,712,31,13,712,189,331,133,381,156,56,104,45,29,21,43,17,119,9,253,62,711,566,710,669
A5F6E232286C.txt,440,11,3,440,176,245,129,195,105,60,86,42,30,19,26,15,40,8,140,67,439,393,438,428
806672A60686.txt,274,16,5,274,121,144,85,130,65,42,41,21,16,11,22,14,49,9,109,49,273,237,272,263
9253C0D51EB0.txt,227,8,2,227,100,132,70,95,53,30,45,21,22,14,12,8,14,5,63,34,226,197,225,217
AA0919FCDEDC.txt,534,34,7,534,162,297,123,237,148,73,88,26,27,19,38,12,32,8,172,79,533,439,532,514
5674A7E93E14.txt,198,20,11,198,72,104,47,94,59,23,26,16,3,2,19,9,11,2,70,25,197,151,196,179
DA86BC9B9FB6.txt,603,22,3,603,127,279,94,324,114,40,92,31,38,19,35,12,65,7,175,44,602,414,601,534
DDC53C7B5B42.txt,211,11,2,211,109,100,71,111,46,33,39,26,9,8,7,6,33,8,74,40,210,196,209,206
9AC72CCC1BB7.txt,463,26,6,463,128,219,90,244,64,37,84,29,34,16,43,12,90,8,137,43,462,328,461,395
475AAF4D130E.txt,573,28,5,573,186,304,144,269,112,59,109,53,51,27,35,15,74,8,169,65,572,460,571,544
63C3CB72C540.txt,482,30,7,482,151,256,113,226,94,41,91,35,42,27,30,17,52,7,144,47,481,368,480,439
27DBD975EC8E.txt,1044,28,6,1044,151,519,113,525,215,61,145,25,66,25,93,14,134,7,299,66,1043,591,1042,862
4A86F1C63480.txt,540,23,5,540,199,297,158,243,137,74,79,47,60,31,25,17,47,6,181,79,539,469,538,518
E31B2A06C28C.txt,523,8,6,523,159,237,108,286,87,43,76,31,43,21,31,16,77,9,159,51,522,401,521,488
98C692B7B152.txt,321,8,4,321,95,138,63,183,41,20,65,28,11,10,21,6,63,7,98,26,320,241,319,291
04C3E054509C.txt,413,20,5,413,146,204,108,209,78,37,74,39,25,21,30,15,46,6,114,40,412,341,411,398
47A858ED385B.txt,281,10,5,281,105,136,69,145,48,25,44,19,16,10,29,17,42,8,84,31,280,226,279,262
4BE3F5DCD6C9.txt,275,6,5,275,90,126,59,149,46,22,32,16,35,14,17,12,38,6,78,27,274,208,273,252
E8AB23A796F1.txt,445,26,6,445,126,197,87,248,60,32,73,32,30,13,35,14,69,6,123,37,444,332,443,405
33E7F1C7E399.txt,442,25,5,442,133,229,97,213,114,47,80,27,20,14,16,10,28,5,138,51,441,337,440,412
6DD1DA801AA2.txt,903,25,6,903,144,408,99,495,129,41,162,34,64,16,55,15,134,10,248,49,902,462,901,627
8B89E28B22F1.txt,275,12,3,275,109,147,73,128,66,34,53,24,17,14,15,8,16,5,79,38,274,221,273,256
40B1E8E6BE6E.txt,167,5,2,167,63,77,41,90,35,15,20,12,16,10,6,6,15,3,47,17,166,126,165,150
239A72DE1E35.txt,434,36,7,434,122,240,79,194,124,33,78,31,23,10,16,11,36,6,155,38,433,302,432,354
6C9EE085A021.txt,396,25,7,396,136,204,91,192,87,44,62,30,26,11,30,12,34,9,117,51,395,317,394,368
DE56AA9B4BF1.txt,535,34,5,535,127,259,91,276,147,40,52,22,29,20,32,13,41,4,184,43,534,301,533,384
6CD1B8B6BEA8.txt,636,18,2,636,160,302,111,334,115,41,122,43,26,17,40,18,101,10,202,49,635,491,634,591
212EC5537EEB.txt,777,12,7,777,197,411,156,366,214,70,112,50,54,29,33,14,68,6,267,74,776,576,775,720
870F47E77215.txt,704,46,7,704,233,378,184,326,178,88,111,61,47,23,44,20,83,11,253,97,703,585,702,668
2F3E35DA88B0.txt,363,10,6,363,99,195,69,168,94,33,65,22,17,7,20,9,46,7,129,38,362,212,361,256
663149D85F9C.txt,272,30,9,272,100,137,64,135,72,28,38,19,12,7,17,12,42,7,106,34,271,214,270,247
674F5DA988D2.txt,244,7,6,244,74,116,51,128,62,26,28,12,21,10,7,7,12,4,73,29,243,164,242,208
1AD3A3D99046.txt,288,15,5,288,82,141,49,147,56,17,43,19,31,11,11,5,69,9,109,24,287,195,286,234
80C97E7C2558.txt,513,31,6,513,94,290,61,223,139,27,82,19,33,11,43,12,28,4,164,29,512,237,511,320
5D2BF7C24599.txt,413,26,11,413,168,228,121,185,127,59,57,31,27,24,17,10,21,5,145,63,412,358,411,402
6010D6F59525.txt,821,30,20,821,89,429,61,392,138,19,196,25,68,12,27,8,113,6,229,23,820,255,819,351
CB327222A71B.txt,533,26,5,533,147,237,109,296,88,41,84,35,31,19,34,16,91,11,174,50,532,383,531,458
AB71DA6E71AE.txt,293,12,3,293,114,153,84,140,78,33,44,30,23,14,8,7,38,6,110,37,292,256,291,284
6D6E937C3A67.txt,583,21,5,583,166,311,123,272,147,58,89,39,51,22,24,8,55,9,190,64,582,446,581,546
94E20289E580.txt,380,21,5,380,104,181,75,199,89,35,55,18,19,11,20,15,36,7,119,41,379,252,378,316
3D09B9957F9C.txt,631,37,37,631,161,329,121,302,150,70,117,40,47,16,15,4,71,11,207,79,630,474,629,584
EFF1803E4B81.txt,441,38,3,441,156,233,110,208,74,38,94,33,29,24,38,18,63,12,124,48,440,375,439,427
413E0A5AE69C.txt,1255,26,2,1255,236,612,175,643,207,70,238,57,72,33,103,35,156,11,328,78,1254,857,1253,1105
EEEEC24C9AE7.txt,229,21,4,229,95,115,60,114,51,28,41,19,8,6,15,8,28,8,77,35,228,177,227,204
979F330774B9.txt,274,11,5,274,111,142,75,132,70,32,39,23,14,11,21,14,26,6,95,37,273,223,272,252
34E9C436DECE.txt,423,12,3,423,171,215,129,208,85,56,82,45,19,15,30,19,65,8,148,63,422,371,421,407
4F98619F7A18.txt,470,23,5,470,134,224,94,246,59,28,86,31,44,19,36,17,82,8,137,34,469,345,468,414
EA5067362719.txt,208,13,4,208,87,101,60,107,52,29,28,18,15,11,6,5,17,5,65,33,207,176,206,197
21741500885B.txt,474,15,7,474,120,271,82,203,130,37,64,23,56,15,24,12,32,3,157,39,473,279,472,345
686788B2673C.txt,638,23,8,638,187,326,136,312,153,57,90,37,44,25,42,23,59,9,201,64,637,474,636,580
763EF698F56B.txt,510,13,10,510,133,245,100,265,85,48,97,28,22,14,42,15,76,8,156,54,509,328,508,430
CD52F56B2392.txt,544,18,8,544,107,287,69,257,139,37,90,20,21,6,39,9,59,7,190,42,543,285,542,385
DA8E64EC1304.txt,180,9,3,180,81,93,59,87,46,30,27,17,11,8,9,6,19,7,63,35,179,150,178,171
51F9A5C5E6B8.txt,258,9,8,258,96,118,64,140,64,28,29,16,16,14,10,8,32,7,84,34,257,182,256,214
484434E30EE8.txt,265,11,6,265,88,145,68,120,90,39,31,16,18,12,7,3,6,2,95,40,264,206,263,248
D120A20BBF87.txt,388,12,8,388,122,179,82,209,55,32,67,24,30,17,27,14,63,7,111,38,387,311,386,366
8E5E6211E4D6.txt,282,8,6,282,95,138,62,144,45,22,61,23,17,9,15,9,28,4,72,25,281,201,280,245
14409A305AB3.txt,534,6,6,534,152,259,114,275,116,45,82,37,28,21,34,15,62,5,165,49,533,399,532,493
8B2CB9C1F189.txt,559,22,5,559,174,285,131,274,121,57,88,37,30,20,50,25,64,8,171,62,558,464,557,536
6642E181B08D.txt,601,12,9,601,199,313,146,288,134,61,84,41,54,34,44,18,63,10,180,68,600,503,599,582
ACDF0CAAF77C.txt,248,16,5,248,103,122,75,126,51,29,44,27,14,10,13,12,43,8,89,35,247,215,246,240
80D2FE30F665.txt,548,30,7,548,205,271,147,277,126,67,91,45,29,24,32,19,65,12,183,76,547,475,546,523
46EF1F716C52.txt,367,19,5,367,118,199,77,168,96,30,61,29,22,13,20,13,27,7,117,35,366,283,365,337
A22EECAB91E9.txt,404,5,5,404,146,197,99,207,107,41,57,36,19,15,16,14,38,7,140,47,403,334,402,377
51684135262A.txt,557,12,6,557,198,248,143,309,92,61,113,50,24,20,22,17,75,9,164,69,556,458,555,528
7600F1C7D884.txt,703,19,5,703,186,322,131,381,102,53,130,37,32,22,67,30,111,12,203,62,702,533,701,648
A4CD4307D620.txt,531,22,4,531,206,258,151,273,96,59,94,51,38,27,32,20,65,11,158,68,530,479,529,522
451E8369BB76.txt,934,30,6,934,170,428,126,506,160,64,188,42,21,13,63,19,121,7,275,70,933,547,932,767
5F4D9997A207.txt,494,18,6,494,167,266,118,228,110,49,78,37,42,21,39,19,53,9,150,56,493,392,492,451
D242BBCBEAFB.txt,187,16,6,187,86,86,55,101,35,24,37,21,12,9,2,2,27,6,59,28,186,169,185,185
5D5ADE18BC61.txt,321,8,7,321,93,185,62,136,76,30,50,16,44,15,19,7,27,7,91,36,320,232,319,274
DE921CECE21A.txt,629,31,5,629,201,321,147,308,94,53,131,50,57,30,40,21,85,14,171,65,628,515,627,596
289000000000.txt,686,25,4,686,182,308,129,378,95,49,119,46,44,22,58,26,113,9,194,56,685,567,684,659
E0209F1D5DF6.txt,221,10,5,221,85,112,55,109,36,20,42,19,24,14,11,6,29,5,63,24,220,176,219,204
1E38AA12D0FA.txt,396,30,5,396,141,201,105,195,99,50,54,29,23,16,31,18,30,5,126,54,395,323,394,375
1FB9B9E08786.txt,347,17,4,347,74,182,45,165,53,14,69,12,28,9,34,14,55,5,102,18,346,173,345,228
7704594734CE.txt,614,16,7,614,233,302,173,312,120,66,100,60,45,28,41,26,96,10,200,75,613,545,612,599
461478335BAB.txt,418,19,10,418,132,193,81,225,83,35,63,25,33,15,16,11,63,12,135,45,417,328,416,388
07C6BB6ADA38.txt,598,23,5,598,144,324,98,274,178,49,87,27,29,16,34,14,37,6,203,54,597,375,596,486
91377BE7D4ED.txt,483,20,5,483,137,232,91,251,84,27,80,31,44,24,28,15,60,9,138,35,482,366,481,438
A86D10110587.txt,369,15,6,369,122,191,80,178,82,26,62,32,27,13,20,13,38,8,112,32,368,286,367,331
35CF1B2B1326.txt,427,13,7,427,120,230,83,197,112,40,68,21,24,12,26,11,30,5,136,44,426,303,425,369
9A8545307253.txt,384,15,4,384,153,172,112,212,77,52,57,34,24,19,15,11,45,10,113,61,383,333,382,370
E9E68651B168.txt,519,23,5,519,121,279,92,240,131,31,93,39,23,15,35,11,43,5,161,34,518,324,517,411
FFE91DA2A101.txt,589,26,8,589,159,334,125,255,159,65,109,38,26,17,40,16,53,5,203,69,588,472,587,551
15B68B826F8D.txt,652,27,5,652,150,344,102,308,91,32,144,42,51,14,62,18,97,10,170,41,651,435,650,553
C5784E7398EC.txt,342,16,4,342,144,186,105,156,76,39,59,32,37,26,16,11,33,9,100,45,341,304,340,327
BFAEA615906C.txt,361,22,5,361,135,203,97,158,79,35,63,35,40,21,23,10,34,5,108,39,360,310,359,350
86ECF13FEDEF.txt,654,28,5,654,214,324,155,330,128,71,113,53,50,25,37,19,101,9,212,79,653,553,652,634
C9DE9E089A26.txt,829,38,15,829,156,404,106,425,153,43,147,37,38,15,69,19,107,8,240,49,828,467,827,658
87B7FE5BD9D7.txt,167,8,4,167,72,102,49,65,56,25,27,18,8,7,11,2,5,4,61,29,166,121,165,137
83B3CD03C693.txt,243,10,4,243,112,133,82,110,50,36,52,23,20,14,11,9,28,6,76,41,242,218,241,237
E21C97204867.txt,390,16,4,390,152,182,106,208,79,40,59,34,24,18,20,15,48,12,119,48,389,322,388,363
23872919A981.txt,184,11,10,184,80,89,60,95,47,34,26,13,11,10,6,5,14,3,61,37,183,158,182,175
A202FBAF0CCD.txt,605,23,5,605,163,296,118,309,134,50,96,39,28,20,39,16,49,6,172,55,604,458,603,565
2E3FC44757FB.txt,425,14,6,425,127,210,81,215,79,37,73,27,39,13,21,12,46,6,119,42,424,334,423,393
B901DC93CA07.txt,380,15,5,380,126,188,82,192,75,28,69,29,18,11,32,21,70,11,139,36,379,312,378,359
7EB7BB90A2F0.txt,255,25,6,255,138,147,101,108,61,44,40,28,21,17,26,15,24,6,85,50,254,234,253,251
3550660EE2EC.txt,444,18,5,444,155,185,108,259,60,42,90,45,24,17,13,11,97,8,151,49,443,357,442,426
0D53EF7A19C7.txt,668,8,6,668,152,300,111,368,122,45,102,36,55,25,22,12,98,7,204,50,667,465,666,614
A9260C7203ED.txt,197,9,5,197,96,116,67,81,51,28,24,15,25,15,17,11,15,7,63,34,196,159,195,175
314E8BECDC81.txt,941,48,9,941,239,441,169,500,167,80,167,49,51,31,58,17,141,13,286,91,940,670,939,849
51DA4BA94C7C.txt,800,21,5,800,199,376,144,424,106,51,140,45,57,31,75,25,152,10,224,60,799,590,798,746
E3CCA8712549.txt,217,13,5,217,94,117,62,100,55,27,22,16,29,12,11,9,16,8,67,33,216,170,215,193
FB4EAE59106B.txt,831,53,6,831,167,429,122,402,200,63,141,39,44,13,57,14,81,5,277,65,830,483,829,638
8BCA5D690FB4.txt,343,15,1,343,125,152,90,191,53,32,56,25,21,18,28,19,44,8,90,37,342,309,341,334
816FC4D1628F.txt,287,22,5,287,97,127,65,160,50,25,48,21,13,10,17,12,58,5,100,29,286,202,285,246
2C3DDBD72A9C.txt,355,17,3,355,150,177,113,178,64,43,70,38,17,15,26,17,56,10,113,52,354,314,353,346
FF13996AB0B3.txt,396,26,5,396,146,220,102,176,128,48,50,29,18,14,25,13,36,7,163,54,395,308,394,330
A484FD45778A.txt,262,11,6,262,103,137,64,125,67,27,44,25,15,9,12,8,24,6,85,31,261,214,260,241
7F3519884176.txt,472,25,4,472,139,253,95,219,106,39,79,29,38,19,32,13,56,7,150,44,471,361,470,415
DD279F25DC1F.txt,1175,22,9,1175,211,561,152,614,242,63,190,45,57,25,77,27,206,12,433,73,1174,737,1173,974
2B6BA642E4F5.txt,298,3,2,298,106,148,73,150,70,38,56,26,10,8,12,7,33,6,103,44,297,254,296,282
89BE14C23AAA.txt,264,9,4,264,101,135,67,129,78,35,35,21,8,5,19,11,23,4,100,38,263,210,262,235
CAAB28864F44.txt,443,21,6,443,148,204,103,239,91,46,60,21,35,24,19,13,52,9,135,53,442,339,441,398
D80B98C274D4.txt,391,17,7,391,129,227,90,164,123,49,58,20,21,12,28,14,30,4,149,52,390,304,389,364
E76B3F5205CD.txt,556,8,7,556,182,315,140,241,154,71,79,36,55,34,27,8,45,9,194,79,555,441,554,525
7DDFB0CA2BF8.txt,640,22,6,640,116,287,80,353,105,32,130,29,23,13,30,9,111,6,199,37,639,336,638,465
FEC5B79E4778.txt,480,11,6,480,136,247,93,233,109,39,75,29,36,16,30,12,38,6,139,44,479,302,478,344
00E3943E1CBC.txt,630,17,5,630,203,305,152,325,141,62,103,55,42,28,23,13,59,8,188,68,629,482,628,569
972782BCDEA4.txt,450,15,5,450,108,180,72,270,58,25,75,25,37,18,10,7,86,7,140,31,449,297,448,380
2E5B911E782C.txt,448,27,4,448,135,232,97,216,77,40,91,33,29,12,37,17,63,8,133,46,447,333,446,412
30D2D638D2D5.txt,366,5,5,366,94,177,68,189,93,34,51,19,24,13,9,6,20,5,99,37,365,246,364,325
E282639E23F5.txt,520,5,5,520,133,239,97,281,90,41,95,40,32,11,24,11,85,7,151,47,519,356,518,455
183EF065190E.txt,275,10,1,275,124,127,82,148,40,30,49,27,21,16,20,15,45,9,82,37,274,243,273,268
57226E4DD013.txt,214,6,1,214,112,111,77,103,37,29,32,22,20,14,23,14,25,7,61,35,213,192,212,204
10D0BBF44479.txt,611,15,7,611,142,284,106,327,102,48,121,38,35,17,26,9,124,7,207,54,610,395,609,529
BA9DA5122C58.txt,449,19,8,449,131,228,87,221,111,36,81,29,16,12,20,12,50,6,149,41,448,343,447,405
332921BEC390.txt,557,26,6,557,98,265,63,292,101,26,114,24,30,9,20,6,100,8,161,31,556,235,555,294
87423CBA05FC.txt,194,7,5,194,71,95,38,99,48,15,30,16,10,6,7,4,15,4,62,18,193,154,192,179
6B95FA75A293.txt,301,20,6,301,120,142,82,159,56,41,54,21,14,12,20,11,42,7,95,47,300,252,299,283
62EA3F855DB2.txt,300,7,1,300,95,147,64,153,56,23,49,23,19,12,23,9,45,6,95,28,299,233,298,272
B16454E74A66.txt,475,22,5,475,179,249,131,226,91,52,77,33,37,30,49,26,52,11,137,62,474,386,473,443
484EA4DDA5D8.txt,319,4,4,319,89,184,61,135,86,25,55,19,27,9,16,10,24,3,107,26,318,219,317,273
579603CA894B.txt,292,10,5,292,104,127,65,165,50,29,38,20,27,11,12,7,45,7,93,35,291,230,290,269
2ACFD4F32565.txt,539,30,6,539,158,263,118,276,104,44,97,46,37,21,26,14,76,8,167,51,538,417,537,509
9C76CF46D791.txt,625,22,6,625,135,342,99,283,140,38,117,35,59,18,26,10,58,4,194,41,624,378,623,509
B07B4B4428AB.txt,506,28,5,506,157,291,126,215,151,66,78,30,31,17,32,15,46,6,193,71,505,333,504,417
4C3AFB55C4F7.txt,509,28,5,509,132,266,89,243,112,37,95,32,37,18,23,10,60,7,157,42,508,359,507,442
9A24CB0724FE.txt,59,7,3,59,35,30,21,29,17,13,13,9,0,0,0,0,12,4,26,16,58,52,57,55
47470951BBDB.txt,227,8,2,227,101,120,70,107,38,27,43,21,22,15,18,10,28,6,63,32,226,198,225,216
70D0DC705643.txt,400,16,4,400,111,197,73,203,85,30,68,23,16,10,29,14,37,9,118,37,399,287,398,355
78018FB48420.txt,282,20,4,282,102,156,68,126,64,29,52,20,19,13,21,9,36,5,96,32,281,227,280,261
5C9B1FB411EB.txt,297,13,4,297,105,155,74,142,68,27,41,24,30,16,16,8,21,5,84,31,296,225,295,259
12BFF583AC8F.txt,181,6,3,181,91,89,59,92,29,24,33,19,9,7,18,10,26,8,49,30,180,157,179,172
AF4A2E8AD2A5.txt,440,19,5,440,110,226,76,214,91,33,79,26,12,9,45,14,16,6,100,37,439,284,438,357
5C656CD57F67.txt,326,17,10,326,117,165,82,161,57,31,60,23,21,16,29,15,59,7,110,37,325,268,324,307
F40D707EC722.txt,601,24,5,601,178,300,129,301,107,47,111,40,45,31,39,17,87,7,184,53,600,446,599,528
98A980CA6B11.txt,318,24,5,318,103,166,76,152,66,37,44,21,27,12,30,8,48,7,105,42,317,239,316,290
65B1F548E8BE.txt,453,24,5,453,149,233,108,220,116,51,65,36,24,15,30,12,37,6,146,55,452,330,451,400
BC0643D3DF44.txt,717,28,8,717,224,352,172,365,156,70,93,45,42,36,64,30,98,9,246,78,716,558,715,663
25A70D6BA605.txt,274,10,4,274,84,124,55,150,45,22,48,18,22,11,9,5,36,6,71,26,273,207,272,252
